"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.681755431E2,-1.083953329E0,4.181618732E-1,-2.200958630E0
1.681855891E2,-9.303632002E-1,6.277249128E-1,-1.193120261E0
1.681956351E2,-6.416489605E-1,9.036803086E-1,-4.630287284E-1
1.682056801E2,-2.936477913E-1,1.264584346E0,-2.911311132E-1
1.682157261E2,6.599350311E-2,1.467884140E0,-2.002630430E-1
1.682257721E2,2.582168074E-1,1.585268456E0,-2.760353565E-2
1.682358181E2,2.903782842E-1,1.757371601E0,1.451904577E-1
1.682458641E2,3.026573639E-1,1.778655905E0,1.768431902E-1
1.682559101E2,2.759242960E-1,1.717771479E0,3.633997750E-1
1.682659551E2,1.764854502E-1,1.604514859E0,5.834386861E-1
1.682760011E2,1.085607945E-1,1.232845805E0,1.124105574E0
1.682860471E2,2.891071726E-2,9.855864975E-1,1.625856904E0
1.682960931E2,5.594272412E-2,6.829354924E-1,1.963168157E0
1.683061391E2,1.290373783E-1,3.466621202E-1,2.490955968E0
1.683161851E2,3.985362786E-1,2.516094902E-1,2.711362669E0
1.683262301E2,4.916737262E-1,5.897649349E-1,2.898034444E0
1.683362761E2,3.164623112E-1,1.389343316E0,2.957207682E0
1.683463221E2,7.665988427E-2,2.174687090E0,2.798007880E0
1.683563681E2,2.151439145E-1,2.967416335E0,2.338313819E0
1.683664141E2,6.086745380E-1,3.215760740E0,1.849903497E0
1.683764601E2,8.191551518E-1,2.995158450E0,1.930458248E0
1.683865051E2,5.532309468E-1,3.110283110E0,2.279630578E0
1.683965511E2,3.961768175E-1,2.874615468E0,2.537576403E0
1.684065971E2,2.925859004E-1,1.956156760E0,3.005933699E0
1.684166431E2,4.654210070E-2,1.013842582E0,3.834911588E0
1.684266891E2,-1.318386057E-1,-1.687681854E-2,4.445073220E0
1.684367351E2,-3.351296568E-1,-1.197977543E0,5.013294527E0
1.684467801E2,-5.800809956E-1,-2.189911485E0,5.295268900E0
1.684568261E2,-7.339335186E-1,-2.995252883E0,5.148823045E0
1.684668721E2,-6.517688097E-1,-3.779719135E0,4.275209266E0
1.684769181E2,-6.495531535E-1,-4.062101060E0,3.276730535E0
1.684869641E2,-6.586200654E-1,-4.063609934E0,2.111609082E0
1.684970101E2,-4.327758193E-1,-3.916472061E0,6.348871672E-1
1.685070551E2,-1.772922015E-1,-3.554837560E0,-6.620878297E-1
1.685171011E2,-8.668383001E-4,-2.931129684E0,-1.759689145E0
1.685271471E2,3.734300888E-1,-2.239726254E0,-2.581504195E0
1.685371931E2,9.868243530E-1,-1.652093945E0,-3.306955377E0
1.685472391E2,1.653665823E0,-9.758741261E-1,-4.011374125E0
1.685572851E2,2.165237989E0,-1.617654137E-1,-4.530312760E0
1.685673301E2,2.400937206E0,6.372547048E-1,-4.760546291E0
1.685773761E2,2.346794328E0,1.399055834E0,-4.763389208E0
1.685874221E2,2.057918047E0,1.822932337E0,-4.328303738E0
1.685974681E2,1.624470821E0,1.747721795E0,-3.614766258E0
1.686075136E2,1.260923989E0,1.486252145E0,-2.993593735E0
1.686175596E2,7.451847310E-1,1.125878012E0,-2.214280926E0
1.686276046E2,2.234268792E-1,7.656982984E-1,-1.423436238E0
1.686376506E2,-2.326286059E-1,4.471878903E-1,-9.111072958E-1
1.686476966E2,-5.387619751E-1,1.173287675E-1,-3.753134769E-1
1.686577426E2,-6.891407038E-1,-1.472630033E-1,-6.741254926E-2
1.686677886E2,-8.405993036E-1,-3.269625583E-1,-2.706091404E-2
1.686778346E2,-9.716529480E-1,-3.653066982E-1,-1.513990313E-1
1.686878796E2,-1.009021407E0,-2.166602437E-1,-3.730786711E-1
1.686979256E2,-1.052462272E0,-7.264142185E-2,-5.653573412E-1
1.687079716E2,-1.108933804E0,2.175452198E-1,-7.668366051E-1
1.687180176E2,-1.075750417E0,5.632020575E-1,-9.977940220E-1
1.687280636E2,-8.801788140E-1,8.195042306E-1,-1.269951505E0
1.687381096E2,-6.708620153E-1,1.066331429E0,-1.573494503E0
1.687481546E2,-3.880321942E-1,1.157613629E0,-1.717678070E0
1.687582006E2,-2.775788935E-1,1.292410514E0,-1.784106533E0
1.687682466E2,-4.014332451E-1,1.422564418E0,-1.716327363E0
1.687782926E2,-5.992361452E-1,1.487999439E0,-1.532758121E0
1.687883386E2,-7.757688848E-1,1.496434633E0,-1.258034295E0
1.687983846E2,-9.783596313E-1,1.366068621E0,-8.606797385E-1
1.688084296E2,-1.091656744E0,1.164672972E0,-5.085832161E-1
1.688184756E2,-1.087643653E0,8.491406970E-1,-1.752778906E-1
1.688285216E2,-1.077733719E0,5.100906283E-1,1.153024149E-1
1.688385676E2,-9.847428904E-1,1.925371170E-1,3.097960103E-1
1.688486136E2,-9.493149763E-1,-1.051928714E-1,5.731510949E-1
1.688586596E2,-9.193517236E-1,-3.711123987E-1,7.528746235E-1
1.688687046E2,-9.632636554E-1,-5.344980758E-1,8.376235825E-1
1.688787506E2,-1.063266757E0,-4.745478894E-1,7.612226933E-1
1.688887966E2,-1.281752502E0,-2.417408520E-1,6.351672488E-1
1.688988426E2,-1.676482389E0,1.864125971E-1,4.814918965E-1
1.689088886E2,-2.122053963E0,7.644724296E-1,6.029210240E-1
1.689189346E2,-2.626040975E0,1.362461035E0,8.617193735E-1
1.689289796E2,-2.638681194E0,2.061210468E0,4.832940084E-1
1.689390256E2,-2.213240560E0,2.435370582E0,5.316446346E-1
1.689490716E2,-1.712918437E0,2.629515975E0,1.470104620E0
1.689591176E2,-5.499559579E-1,1.740966068E0,1.799143233E0
1.689691636E2,7.404476823E-1,7.491401531E-1,2.876095691E0
1.689792086E2,1.345659792E0,-6.548786514E-1,4.989816787E0
1.689892546E2,1.594933027E0,-1.356402004E0,6.437919504E0
1.689993006E2,1.944402688E0,-2.707892931E0,6.527087789E0
1.690093466E2,2.011875463E0,-3.510763295E0,5.807873247E0
1.690193926E2,1.864954522E0,-3.463727415E0,4.726500294E0
1.690294386E2,1.434990044E0,-2.483513047E0,3.441854151E0
1.690394836E2,1.138639341E0,-2.237316032E0,1.556598389E0
1.690495296E2,1.097634571E0,-1.864283408E0,-1.876979613E-1
1.690595756E2,9.206261243E-1,-1.208446398E0,-1.513721341E0
1.690696216E2,5.597406520E-1,-5.618175830E-1,-2.338559986E0
1.690796676E2,2.829377022E-1,-5.311765650E-1,-2.963385850E0
1.690897136E2,3.430641823E-2,-5.862908117E-1,-3.378865605E0
1.690997586E2,-3.842768200E-2,-7.176292156E-1,-3.578151578E0
1.691098046E2,1.139921270E-1,-9.369242147E-1,-3.774910970E0
1.691198506E2,2.645323484E-1,-1.082773800E0,-3.910010303E0
1.691298966E2,3.504490694E-1,-1.158528133E0,-3.919002736E0
1.691399426E2,2.601549035E-1,-1.160131732E0,-3.655990298E0
1.691499886E2,-4.426342249E-4,-1.054528532E0,-3.360962015E0
1.691600336E2,-4.013561714E-1,-8.608921386E-1,-3.037476504E0
1.691700796E2,-7.550002326E-1,-5.755157089E-1,-2.723764029E0
1.691801256E2,-1.026961542E0,-3.396391757E-1,-2.478771540E0
1.691901716E2,-1.273534240E0,-1.380444293E-1,-2.231371168E0
1.692002176E2,-1.431028409E0,-2.365008697E-2,-2.044021116E0
1.692102626E2,-1.528358091E0,-1.063550055E-1,-1.607082664E0
1.692203086E2,-1.575585175E0,-2.360263681E-1,-1.066060849E0
1.692303546E2,-1.577258940E0,-3.538429396E-1,-6.090220088E-1
1.692404006E2,-1.502782077E0,-3.604640342E-1,-5.133007497E-1
1.692504466E2,-1.355607367E0,-2.620686972E-1,-5.077195823E-1
1.692604926E2,-1.172731605E0,-1.693105146E-2,-5.845981890E-1
1.692705376E2,-7.815867182E-1,2.775474465E-1,-8.204842240E-1
1.692805836E2,-4.431196534E-1,5.837987284E-1,-1.066135109E0
1.692906296E2,-2.447742413E-1,8.386702341E-1,-1.344320487E0
1.693006756E2,-1.251940765E-1,9.578467217E-1,-1.508103336E0
1.693107216E2,-7.055254061E-2,1.070999700E0,-1.529711137E0
1.693207676E2,-3.201536950E-2,1.006387675E0,-1.552761446E0
1.693308126E2,-2.981064029E-2,9.292061824E-1,-1.370208449E0
1.693408586E2,-1.225792017E-1,8.457452188E-1,-8.840393651E-1
1.693509046E2,-1.918699862E-1,6.107435752E-1,-4.449731112E-4
1.693609506E2,-2.359005799E-1,3.698517390E-1,1.148197272E0
1.693709966E2,-1.023420249E-1,1.958197439E-1,2.194734269E0
1.693810416E2,3.348962798E-1,3.363053857E-1,2.503180742E0
1.693910876E2,6.701634192E-1,7.474003141E-1,2.491243651E0
1.694011336E2,5.775280282E-1,1.398231084E0,2.660708240E0
1.694111796E2,2.600164707E-1,2.104059888E0,2.952582534E0
1.694212256E2,9.111442063E-2,2.723956110E0,3.095998362E0
1.694312716E2,3.259858175E-1,2.802204427E0,2.948790615E0
1.694413166E2,6.081953952E-1,2.799632236E0,2.649874519E0
1.694513626E2,6.546166961E-1,2.664240835E0,2.555948939E0
1.694614086E2,5.318849552E-1,2.009317599E0,2.390980859E0
1.694714546E2,5.769858451E-1,1.450438242E0,2.069022056E0
1.694815006E2,3.314667416E-1,6.901788770E-1,2.301125527E0
1.694915466E2,4.853380853E-2,5.748397708E-2,2.550716851E0
1.695015916E2,-1.215258806E-2,-6.854872173E-1,3.003078504E0
1.695116376E2,-1.129014202E-1,-1.514016479E0,3.533282384E0
1.695216836E2,-2.963053874E-1,-2.123923610E0,4.070690619E0
1.695317296E2,-3.483014602E-1,-2.721040980E0,4.148717619E0
1.695417756E2,-2.361339204E-1,-3.221062703E0,3.636026734E0
1.695518206E2,-1.545301422E-1,-3.336442009E0,2.950771651E0
1.695618666E2,-1.358391153E-1,-3.174953899E0,1.975840243E0
1.695719126E2,-9.976627154E-2,-2.794316240E0,8.178015214E-1
1.695819586E2,1.115664826E-1,-2.294357960E0,-4.989429116E-1
1.695920046E2,4.552117319E-1,-1.740431633E0,-1.565265716E0
1.696020506E2,1.075090851E0,-1.330581723E0,-2.531664283E0
1.696120963E2,1.570071104E0,-9.709788372E-1,-3.248631740E0
1.696221423E2,1.838074141E0,-1.267479010E-1,-3.743490956E0
1.696321883E2,2.009171564E0,3.767365430E-1,-3.876296427E0
1.696422343E2,1.999624085E0,5.230962977E-1,-3.534659988E0
1.696522803E2,1.851659562E0,8.504074962E-1,-2.836973725E0
1.696623253E2,1.768944703E0,7.784579462E-1,-2.003116919E0
1.696723713E2,1.451598914E0,6.737264201E-1,-1.300158221E0
1.696824173E2,1.007262418E0,6.692762505E-1,-9.108523571E-1
1.696924633E2,6.056859895E-1,4.883977506E-1,-8.405185390E-1
1.697025093E2,1.418999736E-1,3.249943855E-1,-8.489186490E-1
1.697125553E2,-1.219037386E-1,3.231263463E-1,-9.381986153E-1
1.697226003E2,-1.972413847E-1,3.391915713E-1,-1.160033206E0
1.697326463E2,-2.864943442E-1,1.995110911E-1,-1.341250114E0
1.697426923E2,-4.177411295E-1,1.335330100E-1,-1.395131621E0
1.697527383E2,-5.214507450E-1,9.413286299E-3,-1.351299723E0
1.697627843E2,-5.559251611E-1,-6.114755005E-2,-1.423542657E0
1.697728303E2,-5.879725075E-1,-1.971417993E-2,-1.668824583E0
1.697828753E2,-5.960209806E-1,1.005769332E-1,-1.965644453E0
1.697929213E2,-5.121294793E-1,2.738429430E-1,-2.272350794E0
1.698029673E2,-3.231312068E-1,4.964430808E-1,-2.521914636E0
1.698130133E2,-1.208718147E-1,7.426992989E-1,-2.860075489E0
1.698230593E2,1.936584302E-1,9.262414978E-1,-3.084760598E0
1.698331043E2,4.472310866E-1,1.113793425E0,-3.078666045E0
1.698431503E2,5.324922251E-1,1.369073066E0,-2.990762513E0
1.698531963E2,4.803265099E-1,1.552827812E0,-2.943448598E0
1.698632423E2,3.781838385E-1,1.773283775E0,-2.800774782E0
1.698732883E2,2.877031830E-1,2.073787244E0,-2.709069976E0
1.698833343E2,2.332557015E-1,2.221698996E0,-2.466129275E0
1.698933793E2,6.398286492E-2,1.556310267E0,-1.627195331E0
1.699034253E2,-3.462739747E-1,9.999529602E-1,2.764329672E-2
1.699134713E2,-3.058182591E-1,6.530027184E-1,1.405511599E0
1.699235173E2,1.715737525E-2,-5.141091272E-2,2.721783577E0
1.699335633E2,-1.453837447E-1,-5.213679338E-1,3.274384632E0
1.699436083E2,3.592668168E-2,-8.184494660E-1,3.156690706E0
1.699536543E2,3.785962500E-2,-9.716590876E-1,3.279039016E0
1.699637003E2,-2.492226568E-1,-3.902212456E-1,2.817931682E0
1.699737463E2,-1.131906345E0,8.709160204E-1,2.279372715E0
1.699837923E2,-1.899525600E0,1.356053071E0,1.997008333E0
1.699938373E2,-1.985222685E0,1.535364810E0,2.166479938E0
1.700038833E2,-1.556606867E0,1.552617166E0,2.340494830E0
1.700139293E2,-9.997582479E-1,1.116369781E0,2.946961021E0
1.700239753E2,-3.585925963E-1,9.101882596E-1,3.634103585E0
1.700340213E2,5.969400167E-1,4.744311643E-1,3.853883464E0
1.700440673E2,1.315806247E0,-2.249856555E-1,4.072629556E0
1.700541123E2,1.823467357E0,-8.485325135E-1,3.960440784E0
1.700641583E2,1.961859842E0,-1.356879867E0,3.419244137E0
1.700742043E2,1.879194685E0,-1.682086068E0,2.987865218E0
1.700842503E2,1.357857960E0,-1.509876066E0,2.227376350E0
1.700942963E2,7.664979782E-1,-9.632210438E-1,1.323599709E0
1.701043413E2,1.848291346E-1,-8.853815934E-1,4.194663870E-1
1.701143873E2,-4.571939380E-1,-7.261540174E-1,-7.042789990E-1
1.701244333E2,-8.331601104E-1,-6.009056349E-1,-1.612801241E0
1.701344793E2,-1.062556759E0,-5.604073808E-1,-2.237127752E0
1.701445253E2,-1.185984100E0,-5.508547845E-1,-3.342256773E0
1.701545713E2,-1.123380081E0,-5.749977918E-1,-4.093973063E0
1.701646163E2,-9.231785801E-1,-8.072828190E-1,-4.289785790E0
1.701746623E2,-7.438814597E-1,-1.123750795E0,-4.350583969E0
1.701847083E2,-4.626655797E-1,-1.593313787E0,-4.924452517E0
1.701947543E2,-3.186240999E-1,-1.707210677E0,-3.874049926E0
1.702048003E2,-4.070156184E-1,-1.720794344E0,-2.351133254E0
1.702148453E2,-4.328054574E-1,-2.016331919E0,-1.172167348E0
1.702248913E2,-5.167461484E-1,-1.865275680E0,-8.143464017E-1
1.702349373E2,-6.450025579E-1,-1.239201875E0,-1.296323032E0
1.702449833E2,-6.089071110E-1,-5.221732416E-1,-1.678621593E0
1.702550293E2,-5.259957857E-1,-6.893311769E-2,-1.345070100E0
1.702650743E2,-5.326206445E-1,9.506110847E-3,-8.435421342E-1
1.702751203E2,-5.186901649E-1,-1.519814871E-1,-4.143740469E-1
1.702851663E2,-3.962300271E-1,-2.623166192E-1,-1.133751141E0
1.702952123E2,-4.526958943E-1,-1.393183183E-1,-1.463131816E0
1.703052583E2,-9.255525497E-1,2.702864472E-1,-9.180701602E-1
1.703153033E2,-1.040087225E0,2.849218087E-1,-5.059987468E-1
1.703253493E2,-8.474045856E-1,3.213658228E-1,-4.402280957E-1
1.703353953E2,-4.281981073E-1,5.950296583E-1,-5.389904916E-2
1.703454413E2,-5.531029293E-2,4.469409185E-1,1.548617524E-1
1.703554873E2,-8.963205096E-2,3.438289981E-1,3.141065776E-2
1.703655333E2,-1.922255700E-1,6.089013003E-1,-7.925316095E-2
1.703755783E2,-1.863706799E-1,1.055412485E0,-4.198809546E-1
1.703856243E2,-1.679684325E-1,1.391957753E0,-8.864536804E-1
1.703956703E2,-2.321490246E-1,1.553128066E0,-1.022886763E0
1.704057163E2,-2.976234229E-1,1.335580946E0,-5.587301069E-1
1.704157623E2,-2.205534661E-1,1.045262450E0,-5.691317189E-1
1.704258073E2,-1.417179242E-1,8.410805295E-1,-5.358096063E-2
1.704358533E2,1.676360913E-1,5.132940254E-1,8.491110224E-1
1.704458993E2,8.828545730E-1,-3.241330907E-2,1.057740262E0
1.704559453E2,1.506331045E0,-5.416912474E-1,1.174515005E0
1.704659913E2,1.957701741E0,-4.614830900E-1,1.434987997E0
1.704760363E2,2.040452268E0,1.090697215E-1,1.411489792E0
1.704860823E2,1.698659709E0,8.702739231E-1,1.784810538E0
1.704961283E2,1.041703396E0,1.683625056E0,2.327899927E0
1.705061743E2,5.250250018E-1,2.266476097E0,2.574965254E0
1.705162203E2,4.834143148E-1,2.665910215E0,2.819374191E0
1.705262663E2,6.977923172E-1,2.686484520E0,2.646231118E0
1.705363113E2,7.136113744E-1,2.214849568E0,2.527313370E0
1.705463573E2,4.531318773E-1,1.549375031E0,2.451515329E0
1.705564033E2,2.233041608E-1,1.122134697E0,2.316309577E0
1.705664493E2,2.157596263E-1,4.090657984E-1,2.423844550E0
1.705764953E2,3.166467543E-1,-4.842767061E-1,2.792324971E0
1.705865403E2,2.632052498E-1,-1.336919666E0,3.223089348E0
1.705965863E2,3.186038174E-2,-2.094444580E0,3.896785070E0
1.706066323E2,-3.723345764E-1,-2.556661715E0,4.419221510E0
1.706166778E2,-6.663712075E-1,-2.731827631E0,4.323075158E0
1.706267238E2,-7.350757722E-1,-2.888062602E0,3.895762392E0
1.706367688E2,-6.470997349E-1,-3.136367246E0,3.339634881E0
1.706468148E2,-4.589726976E-1,-3.210032516E0,2.402385269E0
1.706568608E2,-1.539640769E-1,-3.112929852E0,1.273463343E0
1.706669068E2,2.193640876E-1,-2.861620908E0,2.302317774E-1
1.706769528E2,4.865913629E-1,-2.296672434E0,-7.021979749E-1
1.706869978E2,5.665052592E-1,-1.567219271E0,-1.337321370E0
1.706970438E2,7.886959092E-1,-9.875299658E-1,-2.040134472E0
1.707070898E2,1.110773996E0,-5.434940171E-1,-2.947380851E0
1.707171358E2,1.379822441E0,-1.607686096E-1,-3.616069018E0
1.707271818E2,1.493363236E0,2.218487705E-1,-3.937893920E0
1.707372268E2,1.404730995E0,4.882006994E-1,-4.058990341E0
1.707472728E2,1.143285757E0,7.409713005E-1,-3.822099169E0
1.707573188E2,6.826973645E-1,1.005030098E0,-3.292472994E0
1.707673648E2,2.055733564E-1,1.115299814E0,-2.727633131E0
1.707774108E2,-1.550343914E-1,1.152581369E0,-2.355872422E0
1.707874558E2,-4.847456893E-1,1.051624805E0,-2.346757198E0
1.707975018E2,-1.006698235E0,9.275976133E-1,-2.348141234E0
1.708075478E2,-1.358484782E0,5.647376825E-1,-2.158340029E0
1.708175938E2,-1.495698760E0,1.781510662E-1,-2.011095445E0
1.708276398E2,-1.437630208E0,-3.036254436E-2,-1.955633435E0
1.708376848E2,-1.371562665E0,-1.843745501E-1,-1.917218397E0
1.708477308E2,-1.368664638E0,-1.915407515E-1,-1.863038097E0
1.708577768E2,-1.336031766E0,-1.894263983E-2,-1.792009045E0
1.708678228E2,-1.079333006E0,1.696533807E-1,-1.799391739E0
1.708778688E2,-7.423019075E-1,2.138142577E-1,-1.819647079E0
1.708879148E2,-5.838438251E-1,4.237162165E-1,-1.777248334E0
1.708979598E2,-4.407813884E-1,7.832359254E-1,-1.773669253E0
1.709080058E2,-3.231018611E-1,9.905777539E-1,-1.820607777E0
1.709180518E2,-4.078157733E-1,1.137294993E0,-1.804348424E0
1.709280978E2,-5.854021081E-1,1.365428058E0,-1.700670274E0
1.709381438E2,-7.458373533E-1,1.575549653E0,-1.573185770E0
1.709481888E2,-8.038956732E-1,1.681279445E0,-1.189856345E0
1.709582348E2,-7.519220390E-1,1.688441115E0,-7.244454610E-1
1.709682808E2,-6.921864454E-1,1.638805124E0,-2.634188193E-1
1.709783268E2,-5.718799468E-1,1.403565060E0,1.863028157E-1
1.709883728E2,-3.814497643E-1,1.079845660E0,4.626884204E-1
1.709984178E2,-2.690514056E-1,7.822559320E-1,6.613534194E-1
1.710084638E2,-2.380544018E-1,4.882101280E-1,8.935586321E-1
1.710185098E2,-2.705444373E-1,3.939739886E-1,1.243145530E0
1.710285558E2,-3.042602137E-1,4.166522683E-1,1.442978218E0
1.710386018E2,-4.395436791E-1,3.629373334E-1,1.336475862E0
1.710486468E2,-7.093790136E-1,4.095340142E-1,1.192180613E0
1.710586928E2,-1.202012414E0,7.193715397E-1,1.045554664E0
1.710687388E2,-1.973078310E0,1.546183913E0,1.408156294E0
1.710787848E2,-2.417388493E0,2.547645893E0,1.814359442E0
1.710888308E2,-2.099961136E0,2.636824703E0,1.820686129E0
1.710988758E2,-1.457488668E0,2.198977008E0,1.332410293E0
1.711089218E2,-4.866305758E-1,1.685076919E0,1.305559879E0
1.711189678E2,5.130508543E-1,1.014850058E0,1.710843260E0
1.711290138E2,1.690869756E0,7.401485972E-2,2.484459127E0
1.711390598E2,2.621148025E0,-1.144073816E0,3.449525698E0
1.711491048E2,2.815092567E0,-2.087509636E0,4.385398875E0
1.711591508E2,2.326481247E0,-1.974206092E0,5.222497378E0
1.711691968E2,1.655712348E0,-1.805490385E0,4.892778150E0
1.711792428E2,1.409744690E0,-2.456999725E0,3.753505483E0
1.711892888E2,1.283945062E0,-2.974827974E0,2.153090399E0
1.711993338E2,9.883920646E-1,-3.173421929E0,1.011736708E0
1.712093798E2,5.933351717E-1,-2.674099533E0,3.183200812E-1
1.712194258E2,9.367959414E-2,-1.580785250E0,-1.264553940E-1
1.712294718E2,-3.622229132E-1,-8.023547857E-1,-7.122750664E-1
1.712395178E2,-6.535759648E-1,-2.777134343E-1,-1.496503045E0
1.712495628E2,-6.434939032E-1,-1.061232365E-1,-2.376162261E0
1.712596088E2,-3.759229395E-1,-1.830461358E-1,-3.112609132E0
1.712696548E2,1.844639394E-1,-4.289629962E-1,-3.678928925E0
1.712797008E2,7.459101512E-1,-9.064130779E-1,-4.038365457E0
1.712897468E2,9.422921779E-1,-1.325078616E0,-4.194610076E0
1.712997918E2,7.341226029E-1,-1.544254624E0,-3.971545231E0
1.713098378E2,3.466550305E-1,-1.343524388E0,-3.329535570E0
1.713198838E2,1.267610572E-2,-8.878440752E-1,-2.720752128E0
1.713299298E2,-3.064537418E-1,-5.675410569E-1,-2.403957000E0
1.713399758E2,-5.672864107E-1,-2.779367980E-1,-2.189731391E0
1.713500208E2,-9.291216901E-1,-2.665730998E-2,-2.151042704E0
1.713600668E2,-1.223107414E0,1.805829962E-1,-2.043080299E0
1.713701128E2,-1.387027965E0,2.633582641E-1,-1.911335514E0
1.713801588E2,-1.562556555E0,2.353402339E-1,-1.794190641E0
1.713902048E2,-1.782944399E0,2.411078909E-1,-1.698600360E0
1.714002498E2,-1.906169645E0,3.722854597E-1,-1.531405660E0
1.714102958E2,-1.937805713E0,3.439482082E-1,-1.089501168E0
1.714203418E2,-1.767509796E0,1.885612296E-1,-5.956769085E-1
1.714303878E2,-1.522831595E0,4.092521418E-1,-2.596111125E-1
1.714404338E2,-1.208366145E0,8.843440050E-1,-2.069920188E-1
1.714504788E2,-8.632646464E-1,1.064515723E0,-3.758145833E-1
1.714605248E2,-3.560085655E-1,9.465786986E-1,-4.310555685E-1
1.714705708E2,1.744831078E-1,9.326715347E-1,-6.001324868E-1
1.714806168E2,5.628948594E-1,1.150125465E0,-8.732027203E-1
1.714906628E2,7.624956322E-1,1.193738458E0,-8.864525110E-1
1.715007078E2,9.440381565E-1,8.439988017E-1,-3.474228430E-1
1.715107538E2,1.075560017E0,3.429729291E-1,1.364722592E-1
1.715207998E2,1.094848519E0,1.613680223E-1,7.125025231E-1
1.715308458E2,1.114939918E0,3.207648386E-1,1.320990681E0
1.715408918E2,1.299806219E0,4.014357301E-1,1.822876496E0
1.715509368E2,1.540623649E0,5.771799361E-1,2.332851934E0
1.715609828E2,1.683164880E0,9.707263836E-1,2.753580735E0
1.715710288E2,1.561076186E0,1.442311196E0,3.074414535E0
1.715810748E2,1.356757807E0,2.057265352E0,3.308179784E0
1.715911208E2,1.276476267E0,2.770097950E0,3.305416390E0
1.716011658E2,1.344630389E0,3.217381589E0,3.023614510E0
1.716112115E2,1.684060673E0,3.245424542E0,2.784869186E0
1.716212575E2,1.923546254E0,2.864790684E0,2.511724108E0
1.716313035E2,1.812349169E0,2.150464268E0,2.216701089E0
1.716413495E2,1.488625384E0,1.420813762E0,2.393297526E0
1.716513945E2,1.062380173E0,5.990912439E-1,3.103425495E0
1.716614405E2,8.180277356E-1,-4.726472519E-1,3.646081021E0
1.716714865E2,7.604509339E-1,-1.738320495E0,4.192226751E0
1.716815325E2,5.732661023E-1,-2.745401065E0,4.446356099E0
1.716915775E2,1.574730824E-1,-3.227865354E0,4.467917122E0
1.717016235E2,-2.057709009E-1,-3.419313427E0,4.220152468E0
1.717116695E2,-4.492094554E-1,-3.452357504E0,3.583598844E0
1.717217155E2,-4.667829332E-1,-3.535568353E0,2.784248212E0
1.717317615E2,-3.624090374E-1,-3.409222010E0,1.719743307E0
1.717418065E2,-2.016114475E-1,-2.931763815E0,7.415210849E-1
1.717518525E2,-1.045983923E-1,-2.297707245E0,1.792054653E-2
1.717618985E2,4.788482241E-2,-1.801689695E0,-7.341652876E-1
1.717719445E2,7.049442659E-1,-1.628062181E0,-1.569633002E0
1.717819905E2,1.332940928E0,-1.527477354E0,-2.478641147E0
1.717920355E2,1.355223790E0,-1.332349044E0,-3.284984465E0
1.718020815E2,1.168577596E0,-7.453616823E-1,-3.650988590E0
1.718121275E2,8.960597786E-1,-9.433006033E-2,-3.719212148E0
1.718221735E2,4.671988529E-1,3.099611941E-1,-3.626351931E0
1.718322195E2,1.003504632E-1,5.258908282E-1,-3.402279611E0
1.718422645E2,-1.612581678E-1,5.056637013E-1,-3.067914770E0
